city,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
Davis,2024-11-24,9.0,5.0,15.0,0.0,,,1.7,,1017.8,
Davis,2024-11-25,10.6,7.0,13.0,9.9,,,8.0,,1017.8,
Davis,2024-11-26,11.5,8.0,15.0,0.0,,,5.5,,1020.5,
Davis,2024-11-27,9.4,4.0,15.0,0.0,,,12.5,,1021.5,
Davis,2024-11-28,7.6,4.0,14.0,0.0,,,8.8,,1021.6,
Davis,2024-11-29,7.6,4.0,14.5,0.0,,,8.1,,1021.1,
Davis,2024-11-30,5.6,0.0,13.0,0.0,,,2.6,,1021.8,
Davis,2024-12-01,7.8,4.0,15.0,0.0,,,4.6,,1021.9,
Davis,2024-12-02,8.4,3.0,17.0,0.0,,,2.5,,1021.8,
Davis,2024-12-03,9.2,3.0,18.0,0.0,,,2.6,,1021.3,
Davis,2024-12-04,9.3,3.0,18.0,0.0,,,0.3,,1023.1,
Davis,2024-12-05,9.9,5.0,18.0,0.0,,,1.3,,1023.4,
Davis,2024-12-06,9.0,3.0,17.0,0.0,,,0.0,,1023.0,
Davis,2024-12-07,8.8,4.0,15.6,0.0,,,2.4,,1021.8,
Davis,2024-12-08,11.7,5.0,20.0,0.0,,,6.7,,1019.8,
Davis,2024-12-09,10.8,5.0,18.0,0.0,,,13.5,,1023.2,
Davis,2024-12-10,5.4,0.0,12.0,0.0,,,0.6,,1028.2,
Davis,2024-12-11,7.9,2.2,13.9,0.0,,,5.2,,1021.5,
Davis,2024-12-12,10.7,8.9,12.8,19.0,,,21.2,,1012.9,
Davis,2024-12-13,10.9,10.0,12.0,1.3,,,17.2,,1018.9,
Davis,2024-12-14,10.6,6.0,14.0,38.0,,,18.2,,1015.7,
Davis,2024-12-15,6.5,3.0,9.0,0.4,,,4.4,,1025.8,
Davis,2024-12-16,8.2,6.0,9.0,14.3,,,7.4,,1022.2,
Davis,2024-12-17,10.1,8.0,14.0,0.0,,,10.1,,1026.9,
Davis,2024-12-18,7.2,4.0,11.0,0.0,,,2.5,,1026.8,
Davis,2024-12-19,6.5,3.0,9.0,0.0,,,3.4,,1023.1,
Davis,2024-12-20,7.6,7.0,10.4,0.0,,,4.6,,1021.8,
Davis,2024-12-21,9.2,7.0,11.0,6.5,,,5.3,,1021.2,
Davis,2024-12-22,10.8,10.0,12.0,3.5,,,3.0,,1022.2,
Davis,2024-12-23,12.7,12.0,14.0,0.7,,,0.4,,1021.5,
Davis,2024-12-24,12.0,7.0,16.0,5.2,,,5.5,,1018.6,
Davis,2024-12-25,7.9,4.0,11.0,0.0,,,1.4,,1023.2,
Davis,2024-12-26,10.4,9.0,13.0,4.7,,,16.6,,1020.0,
Davis,2024-12-27,12.5,10.0,16.0,3.1,,,21.9,,1017.0,
Davis,2024-12-28,14.5,12.0,18.0,0.9,,,14.9,,1020.8,
Davis,2024-12-29,13.2,8.0,17.0,3.2,,,15.2,,1019.5,
Davis,2024-12-30,9.4,6.0,14.0,0.0,,,10.5,,1024.1,
Davis,2024-12-31,8.6,4.0,13.0,0.0,,,6.2,,1023.4,
Davis,2025-01-01,7.4,4.0,10.0,0.0,,,1.5,,1023.4,
Davis,2025-01-02,10.0,7.0,14.0,0.0,,,7.2,,1021.5,
Davis,2025-01-03,10.0,7.0,15.0,7.4,,,9.4,,1017.5,
Davis,2025-01-04,8.2,3.0,13.0,0.0,,,3.9,,1024.9,
Davis,2025-01-05,8.8,5.0,14.0,0.0,,,4.6,,1026.2,
Davis,2025-01-06,10.0,4.8,15.0,0.0,,,10.4,,1023.2,
Davis,2025-01-07,13.8,10.0,18.0,0.0,,,26.2,,1024.2,
Davis,2025-01-08,11.7,5.0,17.0,0.0,,,12.3,,1023.9,
Davis,2025-01-09,12.8,3.0,21.0,0.0,,,18.7,,1022.7,
Davis,2025-01-10,9.3,4.0,15.0,0.0,,,7.1,,1026.3,
Davis,2025-01-11,12.8,9.0,17.0,0.0,,,26.5,,1024.0,
Davis,2025-01-12,12.3,10.0,17.0,0.0,,,22.5,,1021.6,
Davis,2025-01-13,11.0,7.0,15.0,0.0,,,19.2,,1025.6,
Davis,2025-01-14,7.8,1.0,15.0,0.0,,,1.7,,1027.6,
Davis,2025-01-15,7.2,0.0,16.0,0.0,,,0.9,,1025.2,
Davis,2025-01-16,8.0,2.0,16.0,0.0,,,4.2,,1022.4,
Davis,2025-01-17,6.5,0.0,14.0,0.0,,,2.7,,1022.7,
Davis,2025-01-18,6.9,0.2,15.0,0.0,,,3.5,,1024.5,
Davis,2025-01-19,6.2,0.0,14.0,0.0,,,3.5,,1023.7,
Davis,2025-01-20,10.8,4.0,17.0,0.0,,,19.6,,1025.6,
Davis,2025-01-21,5.8,-1.0,14.0,0.0,,,3.2,,1033.2,
Davis,2025-01-22,6.6,-2.0,15.0,0.0,,,6.1,,1028.9,
Davis,2025-01-23,8.0,0.0,18.0,0.0,,,1.1,,1027.6,
Davis,2025-01-24,8.1,2.0,16.0,0.0,,,4.5,,1017.8,
Davis,2025-01-25,8.8,4.0,13.0,2.2,,,14.3,,1008.9,
Davis,2025-01-26,8.8,3.8,14.0,0.0,,,18.6,,1017.5,
Davis,2025-01-27,10.3,4.0,18.0,0.0,,,14.6,,1020.5,
Davis,2025-01-28,6.1,0.0,14.0,0.0,,,1.0,,1019.5,
Davis,2025-01-29,5.7,0.0,13.0,0.0,,,1.9,,1020.9,
Davis,2025-01-30,5.3,0.0,13.0,0.0,,,3.7,,1024.2,
Davis,2025-01-31,7.3,5.0,9.0,6.7,,,8.6,,1024.1,
Davis,2025-02-01,10.5,9.0,13.0,11.9,,,14.1,,1019.5,
Davis,2025-02-02,13.6,13.0,15.0,9.4,,,19.9,,1016.1,
Davis,2025-02-03,13.7,12.0,16.0,11.6,,,19.0,,1011.2,
Davis,2025-02-04,11.6,8.0,15.0,49.7,,,22.2,,1005.9,
Davis,2025-02-05,7.0,2.0,13.0,0.0,,,4.9,,1018.7,
Davis,2025-02-06,6.6,3.0,13.0,25.2,,,11.4,,1009.7,
Davis,2025-02-07,9.5,6.2,13.0,0.4,,,6.0,,1020.3,
Davis,2025-02-08,8.2,4.0,13.0,0.0,,,13.3,,1026.3,
Davis,2025-02-09,9.0,5.0,13.0,0.0,,,16.7,,1023.1,
Davis,2025-02-10,7.9,4.0,13.0,0.0,,,11.2,,1020.2,
Davis,2025-02-11,5.6,0.0,10.0,0.0,,,1.9,,1016.9,
Davis,2025-02-12,6.1,0.8,11.1,2.3,,,9.0,,1011.8,
Davis,2025-02-13,11.5,7.0,14.0,37.9,,,28.8,,1001.2,
Davis,2025-02-14,11.5,7.0,15.0,0.3,,,10.6,,1018.5,
Davis,2025-02-15,8.8,4.0,14.0,0.0,,,7.1,,1026.9,
Davis,2025-02-16,10.1,5.0,15.0,1.6,,,5.4,,1021.6,
Davis,2025-02-17,9.4,4.0,16.0,0.0,,,4.1,,1019.5,
Davis,2025-02-18,10.8,4.0,17.0,0.0,,,4.8,,1021.6,
Davis,2025-02-19,11.5,9.0,17.0,1.5,,,9.1,,1021.9,
Davis,2025-02-20,12.9,9.0,19.0,0.0,,,20.0,,1021.6,
Davis,2025-02-21,11.5,6.0,18.0,0.0,,,7.6,,1021.7,
Davis,2025-02-22,12.6,5.0,20.0,0.0,,,3.3,,1024.6,
Davis,2025-02-23,14.0,10.0,19.0,0.0,,,6.7,,1024.4,
Davis,2025-02-24,12.7,8.0,18.0,0.0,,,12.0,,1022.5,
Davis,2025-02-25,12.6,7.0,20.0,0.0,,,9.7,,1022.0,
Davis,2025-02-26,11.8,4.0,20.0,0.0,,,2.4,,1019.0,
Davis,2025-02-27,13.5,7.0,21.0,0.0,,,6.9,,1018.7,
Davis,2025-02-28,14.2,6.0,23.0,0.0,,,3.0,,1014.0,
Davis,2025-03-01,12.4,5.0,22.0,0.0,,,9.6,,1012.9,
Davis,2025-03-02,11.4,7.0,17.0,0.2,,,11.3,,1016.4,
Davis,2025-03-03,9.5,4.0,17.0,0.0,,,5.6,,1020.8,
Davis,2025-03-04,11.0,7.0,15.0,0.0,,,9.4,,1022.8,
Davis,2025-03-05,10.8,7.0,15.0,0.4,,,6.0,,1013.8,
Davis,2025-03-06,8.5,4.0,13.0,1.2,,,5.1,,1011.8,
Davis,2025-03-07,10.6,3.0,18.0,0.0,,,11.7,,1020.0,
Davis,2025-03-08,10.0,3.0,18.0,0.0,,,2.3,,1024.9,
Davis,2025-03-09,11.2,3.0,19.0,0.0,,,3.8,,1021.0,
Davis,2025-03-10,12.2,6.0,20.0,0.0,,,6.1,,1013.3,
Davis,2025-03-11,12.0,4.0,19.0,0.0,,,7.5,,1009.2,
Davis,2025-03-12,10.7,8.0,14.0,11.5,,,17.1,,1007.2,
Davis,2025-03-13,9.0,5.0,14.0,1.7,,,12.6,,1009.8,
Davis,2025-03-14,8.3,5.0,13.0,7.4,,,18.3,,1010.8,
Davis,2025-03-15,10.6,7.0,17.0,0.0,,,10.8,,1019.2,
Davis,2025-03-16,11.2,7.0,16.0,2.0,,,16.2,,1017.9,
Davis,2025-03-17,10.8,7.0,14.0,2.5,,,15.2,,1016.0,
Davis,2025-03-18,9.0,2.2,16.7,0.0,,,4.4,,1027.8,
Davis,2025-03-19,9.2,3.0,15.0,0.3,,,8.5,,1026.4,
Davis,2025-03-20,10.8,4.0,17.0,0.0,,,4.6,,1024.6,
Davis,2025-03-21,12.1,7.0,18.0,0.0,,,3.3,,1021.6,
Davis,2025-03-22,12.9,7.0,19.0,0.2,,,2.7,,1020.2,
Davis,2025-03-23,14.9,7.0,24.0,0.0,,,5.4,,1019.5,
Davis,2025-03-24,17.1,9.0,26.0,0.0,,,0.9,,1019.2,
Davis,2025-03-25,19.2,12.0,28.0,0.0,,,2.1,,1014.5,
Davis,2025-03-26,15.0,11.0,18.0,0.0,,,14.2,,1013.3,
Davis,2025-03-27,14.6,12.0,18.0,1.5,,,20.0,,1015.8,
Davis,2025-03-28,12.9,9.0,17.0,0.0,,,13.3,,1017.1,
Davis,2025-03-29,11.2,5.0,17.0,0.0,,,6.7,,1016.6,
Davis,2025-03-30,12.9,9.0,18.0,6.8,,,17.5,,1012.1,
Davis,2025-03-31,13.0,9.0,17.0,0.5,,,16.6,,1014.5,
Davis,2025-04-01,10.4,8.0,14.0,2.2,,,14.6,,1013.9,
Davis,2025-04-02,10.6,3.0,17.0,0.0,,,7.1,,1012.7,
Davis,2025-04-03,11.2,3.0,19.0,0.0,,,6.1,,1015.3,
Davis,2025-04-04,14.2,7.0,21.6,0.0,,,13.8,,1020.8,
Davis,2025-04-05,15.5,9.0,24.0,0.0,,,7.5,,1024.4,
Davis,2025-04-06,14.6,7.0,23.0,0.0,,,6.0,,1022.7,
Davis,2025-04-07,16.1,13.0,21.0,1.0,,,9.5,,1020.2,
Davis,2025-04-08,15.0,8.0,23.0,0.0,,,3.0,,1020.3,
Davis,2025-04-09,17.7,9.0,27.0,0.0,,,4.4,,1020.2,
Davis,2025-04-10,17.0,9.0,25.0,0.0,,,2.1,,1021.0,
Davis,2025-04-11,18.0,11.0,25.0,0.0,,,7.0,,1017.6,
Davis,2025-04-12,15.2,7.0,24.0,0.0,,,7.2,,1015.0,
Davis,2025-04-13,19.9,11.0,28.7,0.0,,,15.9,,1013.6,
Davis,2025-04-14,20.4,11.0,30.0,0.0,,,7.7,,1012.7,
Davis,2025-04-15,15.9,9.0,24.0,0.0,,,8.0,,1013.3,
Davis,2025-04-16,14.2,9.0,21.0,0.0,,,9.0,,1012.1,
Davis,2025-04-17,14.5,9.0,20.0,0.0,,,7.3,,1013.4,
Davis,2025-04-18,16.0,8.0,25.0,0.0,,,9.5,,1013.5,
Davis,2025-04-19,14.6,5.0,24.0,0.0,,,8.4,,1017.6,
Davis,2025-04-20,15.7,6.0,26.0,0.0,,,5.8,,1017.0,
Davis,2025-04-21,18.1,8.0,28.0,0.0,,,5.8,,1013.5,
Davis,2025-04-22,18.0,9.0,27.0,0.0,,,9.2,,1011.0,
Davis,2025-04-23,14.4,8.0,22.0,0.0,,,15.1,,1011.7,
Davis,2025-04-24,12.9,8.0,19.0,0.0,,,12.0,,1013.8,
Davis,2025-04-25,12.4,9.0,16.0,0.0,,,14.5,,1013.0,
Davis,2025-04-26,11.6,9.0,15.0,1.6,,,2.6,,1012.5,
Davis,2025-04-27,12.0,10.0,16.0,3.1,,,5.8,,1017.2,
Davis,2025-04-28,15.9,8.0,25.0,0.0,,,6.4,,1019.5,
Davis,2025-04-29,17.8,8.0,28.0,0.0,,,3.8,,1016.7,
Davis,2025-04-30,20.0,10.0,30.0,0.0,,,6.9,,1012.7,
Davis,2025-05-01,18.6,10.0,29.0,0.0,,,8.1,,1011.7,
Davis,2025-05-02,16.4,9.0,26.0,0.0,,,12.3,,1012.6,
Davis,2025-05-03,16.4,11.0,23.0,0.0,,,12.1,,1011.7,
Davis,2025-05-04,19.2,10.0,26.0,0.0,,,20.3,,1007.8,
Davis,2025-05-05,22.5,17.0,29.0,0.0,,,26.4,,1008.5,
Davis,2025-05-06,23.1,15.0,29.0,0.0,,,15.9,,1010.2,
Davis,2025-05-07,16.9,10.0,24.0,0.0,,,10.1,,1015.0,
Davis,2025-05-08,18.6,8.0,30.0,0.0,,,3.2,,1018.0,
Davis,2025-05-09,21.9,10.0,33.0,0.0,,,3.4,,1016.9,
Davis,2025-05-10,22.5,11.0,33.0,0.0,,,5.9,,1012.7,
Davis,2025-05-11,17.3,10.0,23.0,0.0,,,14.8,,1013.2,
Davis,2025-05-12,14.2,11.6,19.0,1.3,,,17.3,,1013.0,
Davis,2025-05-13,15.6,10.0,23.0,0.0,,,7.0,,1016.3,
Davis,2025-05-14,17.3,9.0,25.0,0.0,,,4.5,,1016.7,
Davis,2025-05-15,19.3,10.0,28.0,0.0,,,6.2,,1014.7,
Davis,2025-05-16,20.6,11.0,29.0,0.0,,,7.6,,1011.3,
Davis,2025-05-17,19.1,13.0,26.0,0.0,,,12.4,,1010.8,
Davis,2025-05-18,20.5,12.0,28.0,0.0,,,13.9,,1015.5,
Davis,2025-05-19,22.7,13.0,32.9,0.0,,,8.7,,1016.8,
Davis,2025-05-20,21.2,11.0,30.0,1.3,,,5.9,,1016.2,
Davis,2025-05-21,21.7,10.0,32.0,0.0,,,9.0,,1013.6,
Davis,2025-05-22,20.0,12.0,29.0,0.0,,,12.1,,1013.5,
Davis,2025-05-23,16.9,9.0,25.0,0.0,,,8.1,,1013.7,
Davis,2025-05-24,18.2,9.0,28.0,0.0,,,11.4,,1013.0,
Davis,2025-05-25,17.2,10.0,27.0,0.0,,,11.9,,1014.7,
Davis,2025-05-26,18.3,10.0,26.0,0.0,,,8.7,,1015.7,
Davis,2025-05-27,20.4,11.0,30.0,0.0,,,4.5,,1013.3,
Davis,2025-05-28,19.5,12.0,28.0,0.0,,,11.7,,1013.0,
Davis,2025-05-29,20.9,10.0,33.0,0.0,,,5.1,,1014.2,
Davis,2025-05-30,25.0,14.0,37.0,0.0,,,5.4,,1013.2,
Davis,2025-05-31,26.6,16.0,37.0,0.0,,,5.1,,1010.1,
Davis,2025-06-01,20.8,13.0,29.0,0.0,,,10.1,,1008.0,
Davis,2025-06-02,20.6,11.0,30.0,0.0,,,6.9,,1010.7,
Davis,2025-06-03,21.4,12.0,31.0,0.0,,,6.8,,1011.9,
Davis,2025-06-04,22.5,14.0,33.0,0.0,,,8.3,,1008.8,
Davis,2025-06-05,20.2,12.0,29.0,0.0,,,8.8,,1009.0,
Davis,2025-06-06,21.0,12.0,32.0,0.0,,,5.1,,1011.2,
Davis,2025-06-07,21.9,13.0,33.0,0.0,,,8.2,,1012.1,
Davis,2025-06-08,20.9,13.0,30.0,0.0,,,7.9,,1012.0,
Davis,2025-06-09,21.8,13.0,33.0,0.0,,,8.8,,1011.0,
Davis,2025-06-10,20.7,14.0,30.0,0.0,,,9.7,,1011.6,
Davis,2025-06-11,18.7,10.0,29.0,0.0,,,8.3,,1012.2,
Davis,2025-06-12,19.3,10.0,30.0,0.0,,,7.7,,1011.1,
Davis,2025-06-13,19.9,11.0,30.0,0.0,,,12.2,,1010.8,
Davis,2025-06-14,19.2,10.0,29.0,0.0,,,6.7,,1013.1,
Davis,2025-06-15,19.8,9.0,32.0,0.0,,,5.5,,1014.1,
Davis,2025-06-16,20.0,11.0,29.0,0.0,,,6.8,,1014.0,
Davis,2025-06-17,21.5,10.0,33.0,0.0,,,5.8,,1013.2,
Davis,2025-06-18,24.2,13.0,35.0,0.0,,,4.6,,1009.9,
Davis,2025-06-19,21.4,13.0,30.0,0.0,,,15.1,,1007.1,
Davis,2025-06-20,19.3,10.0,28.0,0.0,,,12.0,,1010.1,
Davis,2025-06-21,19.7,11.0,27.0,0.0,,,10.5,,1014.0,
Davis,2025-06-22,21.7,16.0,28.0,0.0,,,10.6,,1014.1,
Davis,2025-06-23,22.4,12.0,33.0,0.0,,,7.4,,1011.5,
Davis,2025-06-24,19.8,12.0,29.0,0.0,,,9.9,,1012.6,
Davis,2025-06-25,20.0,10.0,32.0,0.0,,,6.1,,1013.7,
Davis,2025-06-26,21.1,12.0,32.0,0.0,,,4.9,,1011.8,
Davis,2025-06-27,24.5,14.0,35.0,0.0,,,2.9,,1010.8,
Davis,2025-06-28,26.1,17.0,36.0,0.0,,,3.8,,1011.6,
Davis,2025-06-29,24.9,16.0,35.0,0.0,,,3.7,,1011.0,
Davis,2025-06-30,23.8,15.0,34.0,0.0,,,6.0,,1009.2,
Davis,2025-07-01,24.2,14.0,35.0,0.0,,,8.7,,1008.3,
Davis,2025-07-02,24.2,15.0,35.0,0.0,,,6.5,,1007.8,
Davis,2025-07-03,21.4,13.0,32.0,0.0,,,9.5,,1009.0,
Davis,2025-07-04,20.3,13.0,29.0,0.0,,,11.6,,1014.6,
Davis,2025-07-05,19.8,10.0,30.0,0.0,,,3.5,,1017.2,
Davis,2025-07-06,22.3,12.0,33.0,0.0,,,1.9,,1013.1,
Davis,2025-07-07,21.9,13.0,33.0,0.0,,,6.5,,1011.3,
Davis,2025-07-08,21.4,13.0,30.0,0.0,,,10.1,,1016.5,
Davis,2025-07-09,22.2,12.0,33.0,0.0,,,7.8,,1017.6,
Davis,2025-07-10,25.3,13.0,36.0,0.0,,,1.6,,1013.5,
Davis,2025-07-11,26.6,16.0,38.0,0.0,,,2.7,,1010.0,
Davis,2025-07-12,24.6,17.0,35.0,0.0,,,3.5,,1011.0,
Davis,2025-07-13,23.5,14.0,34.0,0.0,,,3.9,,1012.4,
Davis,2025-07-14,23.7,13.0,37.0,0.0,,,3.7,,1011.0,
Davis,2025-07-15,21.2,14.0,30.0,0.0,,,7.3,,1009.5,
Davis,2025-07-16,20.5,14.0,28.0,0.0,,,13.8,,1010.7,
Davis,2025-07-17,20.5,12.0,32.0,0.0,,,8.5,,1012.1,
Davis,2025-07-18,21.9,12.0,32.0,0.0,,,8.0,,1013.3,
Davis,2025-07-19,21.2,12.0,33.0,0.0,,,4.1,,1013.9,
Davis,2025-07-20,20.0,11.0,30.0,0.0,,,6.2,,1011.7,
Davis,2025-07-21,20.0,14.0,27.0,0.0,,,16.3,,1011.0,
Davis,2025-07-22,19.6,14.0,26.0,0.0,,,11.2,,1013.4,
Davis,2025-07-23,19.4,12.0,28.0,0.0,,,9.9,,1015.8,
Davis,2025-07-24,20.4,12.0,30.0,0.0,,,8.5,,1016.7,
Davis,2025-07-25,20.3,14.0,29.0,0.0,,,9.2,,1013.7,
Davis,2025-07-26,19.6,14.0,28.0,0.0,,,7.3,,1013.2,
Davis,2025-07-27,19.9,13.0,28.0,0.0,,,5.7,,1014.0,
Davis,2025-07-28,22.2,14.0,33.0,0.0,,,3.3,,1015.3,
Davis,2025-07-29,24.0,15.0,35.2,0.0,,,12.6,,1015.3,
Davis,2025-07-30,20.7,14.0,30.0,0.0,,,5.4,,1014.1,
Davis,2025-07-31,22.0,13.0,34.0,0.0,,,3.4,,1014.2,
Davis,2025-08-01,21.8,12.0,33.0,0.0,,,3.6,,1015.8,
Davis,2025-08-02,22.0,13.0,33.0,0.0,,,2.9,,1017.8,
Davis,2025-08-03,21.9,14.0,32.0,0.0,,,6.6,,1014.8,
Davis,2025-08-04,21.3,13.0,31.0,0.0,,,4.8,,1013.6,
Davis,2025-08-05,21.5,13.0,31.0,0.0,,,3.3,,1015.0,
Davis,2025-08-06,25.2,14.0,37.0,0.0,,,5.5,,1015.5,
Davis,2025-08-07,25.4,16.0,35.0,0.0,,,2.7,,1013.9,
Davis,2025-08-08,26.8,16.0,38.0,0.0,,,2.2,,1011.0,
Davis,2025-08-09,27.3,17.0,38.0,0.0,,,3.0,,1010.3,
Davis,2025-08-10,25.7,15.0,37.0,0.0,,,3.3,,1011.9,
Davis,2025-08-11,23.7,15.0,34.0,0.0,,,5.0,,1012.7,
Davis,2025-08-12,22.5,14.0,34.4,0.0,,,13.6,,1011.3,
Davis,2025-08-13,21.1,14.0,30.0,0.0,,,10.0,,1012.0,
Davis,2025-08-14,21.1,13.0,32.0,0.0,,,3.1,,1011.6,
Davis,2025-08-15,23.8,15.0,35.0,0.0,,,7.3,,1010.3,
Davis,2025-08-16,22.5,16.0,30.0,0.0,,,8.6,,1013.1,
Davis,2025-08-17,21.2,16.0,28.0,0.0,,,10.1,,1013.9,
Davis,2025-08-18,20.2,12.0,30.0,0.0,,,4.0,,1015.2,
Davis,2025-08-19,21.7,12.0,32.0,0.0,,,3.2,,1016.2,
Davis,2025-08-20,24.8,13.0,36.0,0.0,,,3.4,,1015.3,
Davis,2025-08-21,29.1,18.0,40.9,0.0,,,7.1,,1010.8,
Davis,2025-08-22,25.9,14.0,38.0,0.0,,,3.9,,1009.7,
Davis,2025-08-23,26.0,17.0,38.0,0.0,,,5.2,,1010.3,
Davis,2025-08-24,24.4,16.0,36.0,0.0,,,4.9,,1010.7,
Davis,2025-08-25,25.0,16.0,36.0,0.0,,,4.6,,1009.5,
Davis,2025-08-26,24.8,17.0,34.0,0.0,,,18.1,,1011.5,
Davis,2025-08-27,24.2,17.0,33.0,0.0,,,15.9,,1014.7,
Davis,2025-08-28,23.4,14.0,34.0,0.0,,,2.7,,1015.6,
Davis,2025-08-29,24.2,13.0,36.9,0.0,,,14.9,,1015.0,
Davis,2025-08-30,26.0,14.0,37.0,0.0,,,7.8,,1013.7,
Davis,2025-08-31,26.8,16.0,38.0,0.0,,,6.7,,1011.9,
Davis,2025-09-01,26.5,16.0,38.0,0.0,,,6.9,,1011.4,
Davis,2025-09-02,26.2,19.0,37.0,0.0,,,12.7,,1011.1,
Davis,2025-09-03,24.3,15.0,35.0,0.0,,,10.2,,1013.2,
Davis,2025-09-04,21.5,14.0,31.0,0.0,,,16.9,,1010.8,
Davis,2025-09-05,20.5,13.0,30.0,0.0,,,14.0,,1009.9,
Davis,2025-09-06,20.6,14.0,29.0,0.0,,,11.0,,1012.9,
Davis,2025-09-07,21.5,13.0,31.0,0.0,,,11.7,,1017.2,
Davis,2025-09-08,21.5,17.0,29.0,0.0,,,12.5,,1015.9,
Davis,2025-09-09,20.6,17.0,25.0,0.0,,,12.3,,1012.8,
Davis,2025-09-10,19.7,14.0,25.0,0.0,,,5.2,,1011.7,
Davis,2025-09-11,20.5,14.0,28.0,0.0,,,0.2,,1014.3,
Davis,2025-09-12,21.8,15.0,30.0,0.0,,,3.8,,1012.8,
Davis,2025-09-13,21.6,15.0,30.0,0.0,,,6.7,,1012.0,
Davis,2025-09-14,21.2,13.0,30.0,0.0,,,1.3,,1011.6,
Davis,2025-09-15,24.0,14.0,35.1,0.0,,,5.0,,1011.1,
Davis,2025-09-16,25.3,17.5,35.0,0.0,,,2.5,,1012.5,
Davis,2025-09-17,25.9,16.0,37.0,0.0,,,2.3,,1012.1,
Davis,2025-09-18,24.2,20.0,31.0,0.0,,,7.9,,1008.2,
Davis,2025-09-19,22.2,18.0,27.0,0.1,,,7.3,,1012.2,
Davis,2025-09-20,22.8,16.0,30.0,0.0,,,2.4,,1014.5,
Davis,2025-09-21,23.4,15.0,33.0,0.0,,,0.9,,1012.0,
Davis,2025-09-22,24.7,16.0,34.0,0.0,,,3.6,,1010.4,
Davis,2025-09-23,25.9,17.0,37.0,0.0,,,5.2,,1009.9,
Davis,2025-09-24,23.0,18.0,30.0,0.0,,,9.1,,1013.0,
Davis,2025-09-25,22.8,17.0,31.0,0.0,,,4.0,,1013.3,
Davis,2025-09-26,21.5,12.0,34.0,0.0,,,2.5,,1009.8,
Davis,2025-09-27,21.0,16.0,29.0,0.0,,,11.9,,1008.4,
Davis,2025-09-28,19.4,16.0,23.1,0.0,,,12.3,,1013.7,
Davis,2025-09-29,19.7,18.0,23.0,1.3,,,7.0,,1014.5,
Davis,2025-09-30,19.6,16.0,24.0,1.6,,,11.3,,1014.8,
Davis,2025-10-01,19.2,15.0,24.0,1.2,,,3.9,,1016.5,
Davis,2025-10-02,19.0,17.0,23.0,0.0,,,1.0,,1015.5,
Davis,2025-10-03,17.1,14.0,23.0,1.4,,,2.8,,1016.6,
Davis,2025-10-04,18.0,10.0,27.0,0.0,,,4.7,,1014.1,
Davis,2025-10-05,19.1,12.0,27.0,0.0,,,4.7,,,
Davis,2025-10-06,22.2,15.6,30.9,0.0,,,8.8,,,
Davis,2025-10-07,23.7,17.5,33.1,0.0,,,10.9,,1010.2,
Davis,2025-10-08,20.6,14.7,28.6,0.0,,,15.6,,1008.5,
Davis,2025-10-09,18.5,13.3,24.4,0.0,,,11.4,,1013.0,
