ocm_id,title,city,state,lat,lon,status,status_title,num_points,date_last_update,usage_cost,connections,power_kw_max,network
240962,6040 Jefferson Blvd,Los Angeles,CA,34.020981,-118.380251,,,,2025-06-24T07:08:00Z,,,3.7,
220518,"Anonymous Content, LLC",Culver City,CA,34.031466,-118.379265,,,,2023-07-12T08:12:00Z,,,3.7,
328222,COMMAND WEST COMMAND WEST,Culver City,CA,34.025488,-118.380851,,,,2025-06-24T07:08:00Z,,,3.7,
139665,HAYDENNATIONAL,Culver City,CA,34.0254882,-118.3808512,,,,2019-12-24T09:11:00Z,,,3.0,
328454,6013 W Cadillac Ave,Los Angeles,CA,34.037673,-118.374714,,,,2025-06-24T07:08:00Z,,,3.7,
241032,6013 W Cadillac Ave,Los Angeles,CA,34.03767274,-118.3747145,,,,2023-09-28T04:24:00Z,,,3.7,
72433,Collision Consultants Auto Body and Paint,Los Angeles,CA,34.0339922,-118.3785251,,,3.0,2016-11-06T07:12:00Z,,,7.7,
39869,Extra Space Storage,Los Angeles,CA,34.033635,-118.378848,,,1.0,2015-04-07T19:49:00Z,Free,,3.0,
122122,Beats 2,Culver City,CA,34.021808,-118.381471,,,,2020-06-26T02:56:00Z,,,3.7,
262353,3600 Crenshaw Blvd,Los Angeles,CA,34.023676,-118.335223,,,,2025-06-24T07:08:00Z,,,3.7,
240978,HAYDENNATIONAL HIGUERA MOUNT,Culver City,CA,34.023319,-118.382057,,,,2025-06-24T07:08:00Z,,,3.7,
240983,HAYDENNATIONAL 3585 HAYDEN 1,Culver City,CA,34.024643,-118.38218,,,,2025-06-24T07:08:00Z,,,3.7,
158695,Envoy Technologies Inc.,Culver City,CA,34.030783,-118.381275,,,,2020-06-26T02:56:00Z,,,3.7,
328464,Kaiser Permanente - West LA Medical Center - CA305-1,Los Angeles,CA,34.0383466,-118.3759001,,,,2025-06-24T07:08:00Z,,,3.7,
139694,Kaiser Permanente - West LA Medical Center,Los Angeles,CA,34.0383466,-118.3759001,,,,2023-12-04T03:28:00Z,,,3.7,
122095,LA County Kenneth Hahn - Balwin Hills,Los Angeles,CA,34.006112,-118.369027,,,,2025-06-24T07:08:00Z,,,3.7,
158707,4712 W Washington Blvd,Los Angeles,CA,34.039726,-118.341808,,,,2025-06-24T07:08:00Z,,,3.7,
271157,2612 Chariton St,Los Angeles,CA,34.035875,-118.379257,,,,2025-06-24T07:08:00Z,,,3.7,
122107,Baldwin Hills Overlook State Park,Culver City,CA,34.0164503017934,-118.381969155403,,,,2020-06-26T02:56:00Z,,,3.7,
328031,CITY OF LA BSL #16,Los Angeles,CA,34.015726,-118.334977,,,,2025-06-24T07:08:00Z,,,3.7,
122104,CITY OF LA,Los Angeles,CA,34.015726,-118.3349767,,,,2019-12-24T09:11:00Z,,,3.0,
328325,PARKING STR STATION 3,Los Angeles,CA,34.030531,-118.383828,,,,2025-06-24T07:08:00Z,,,3.7,
328335,Helms Bakery,Los Angeles,CA,34.03084501490054,-118.3838245760125,,,,2025-06-24T07:08:00Z,,,3.7,
158712,5931 W 18th St,Los Angeles,CA,34.044085,-118.371544,,,,2020-06-26T02:56:00Z,,,3.7,
2573,Helms Bakery Building,Los Angeles,CA,34.029971,-118.385231,,,,2025-06-24T07:08:00Z,,,3.7,
122098,LADWP - Crenshaw,Los Angeles,CA,34.01223,-118.334323,,,,2025-06-24T07:08:00Z,,,50.0,
328131,AMZ EV 292-293,Culver City,CA,34.02092,-118.38671,,,,2025-06-24T07:08:00Z,,,3.7,
240996,PLATFORM BUILDING B-6,Culver City,CA,34.027042,-118.387158,,,,2025-06-24T07:08:00Z,,,3.7,
158719,1372 S DUNSMUIR AVE,Los Angeles,CA,34.048631,-118.353643,,,,2024-02-20T09:48:00Z,,,3.7,
262344,4055 McClung Dr,Los Angeles,CA,34.010605,-118.334149,,,,2025-06-24T07:08:00Z,,,3.7,
287950,The Platform - Tesla Supercharger,Culver City,CA,34.02666847635297,-118.38809398207215,,,8.0,2023-12-09T18:55:00Z,,,250.0,
122135,PLATFORM,Culver City,CA,34.02674,-118.388157,,,,2019-12-24T09:11:00Z,,,3.0,
328251,The Platform - Tesla Supercharger,Culver City,CA,34.02679405,-118.3881682,,,,2025-06-24T07:08:00Z,,,50.0,
328248,PLATFORM BUILDING B-4,Culver City,CA,34.026653,-118.388253,,,,2025-06-24T07:08:00Z,,,3.7,
328245,8888 Washington Blvd,Los Angeles,CA,34.02651,-118.38881,,,,2025-06-24T07:08:00Z,,,3.7,
268939,AMZ EV 425-426,Culver City,CA,34.021469,-118.388719,,,,2025-06-24T07:08:00Z,,,3.7,
328535,"KPRS Construction Services, Inc. - Tesla Destination",Brea,CA,34.042332,-118.33643,,,,2025-06-24T07:08:00Z,,,3.7,
241001,(Stations Removed),Los Angeles,CA,34.02874,-118.3898,,,,2023-07-04T08:47:00Z,,,3.7,
122194,1726 S La Cienega Blvd,Los Angeles,CA,34.046424,-118.376206,,,,2024-02-20T09:48:00Z,,,3.7,
158723,5712 W Pico Blvd,Los Angeles,CA,34.050678,-118.362987,,,,2024-02-20T09:48:00Z,,,3.7,
